<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBERP,60,20200903,170000,212.6300000,213.9600000,212.2400000,213.8300000,1106500
SBERP,60,20200903,180000,213.8300000,213.9100000,210.5600000,210.6100000,2926920
SBERP,60,20200903,190000,210.6200000,210.7600000,209.7000000,210.1700000,1705020
SBERP,60,20200903,200000,210.5000000,210.9900000,210.2100000,210.7100000,214450
SBERP,60,20200903,210000,210.5800000,210.8700000,210.3000000,210.6500000,118670
SBERP,60,20200903,220000,210.6600000,210.7600000,210.5500000,210.5800000,86580
SBERP,60,20200903,230000,210.5700000,210.8000000,210.1100000,210.2700000,205520
SBERP,60,20200904,000000,210.2700000,210.5500000,210.2600000,210.4000000,43990
SBERP,60,20200904,110000,209.9700000,211.4900000,207.4000000,211.3800000,1855560
SBERP,60,20200904,120000,211.3900000,211.8000000,210.6500000,210.8900000,941540
SBERP,60,20200904,130000,210.8900000,211.5500000,209.8000000,210.2000000,805740
SBERP,60,20200904,140000,210.1500000,210.7500000,210.1200000,210.6800000,606480
SBERP,60,20200904,150000,210.6900000,211.0900000,210.5000000,210.7800000,480890
SBERP,60,20200904,160000,210.7800000,211.3900000,210.1600000,211.2600000,653320
SBERP,60,20200904,170000,211.2500000,213.3200000,211.0900000,211.6500000,924930
SBERP,60,20200904,180000,211.6800000,212.4700000,210.9300000,212.0900000,991700
SBERP,60,20200904,190000,212.0900000,212.5500000,211.5200000,212.3200000,660200
SBERP,60,20200904,200000,212.1100000,212.9700000,212.1100000,212.8600000,147730
SBERP,60,20200904,210000,212.8600000,213.0300000,212.7000000,213.0300000,75430
SBERP,60,20200904,220000,213.0300000,214.0500000,212.9700000,214.0400000,209970
SBERP,60,20200904,230000,214.0400000,214.6000000,214.0000000,214.4200000,235260
SBERP,60,20200905,000000,214.4100000,214.4800000,214.2000000,214.3500000,46270
SBERP,60,20200907,110000,213.7000000,215.4300000,213.2100000,214.8300000,1462300
SBERP,60,20200907,120000,214.8200000,216.1000000,214.8100000,215.5100000,1276640
SBERP,60,20200907,130000,215.5100000,215.5400000,213.5200000,213.9900000,920040
SBERP,60,20200907,140000,213.9800000,214.7300000,213.9100000,214.1400000,714900
SBERP,60,20200907,150000,214.1500000,214.2400000,213.5100000,213.7100000,637520
SBERP,60,20200907,160000,213.7000000,214.0100000,213.1100000,213.2200000,565240
SBERP,60,20200907,170000,213.1900000,214.4700000,213.1500000,213.7600000,644930
SBERP,60,20200907,180000,213.7600000,213.9400000,213.0200000,213.0700000,558500
SBERP,60,20200907,190000,213.0700000,213.1100000,212.6300000,213.0000000,710090
SBERP,60,20200907,200000,213.4900000,213.4900000,213.0100000,213.4600000,41200
SBERP,60,20200907,210000,213.4700000,213.5600000,213.3300000,213.5600000,24090
SBERP,60,20200907,220000,213.5300000,213.7000000,213.4000000,213.5400000,48490
SBERP,60,20200907,230000,213.6500000,213.8900000,213.5900000,213.8800000,42890
SBERP,60,20200908,000000,213.8100000,214.0000000,213.8100000,213.9300000,38340
SBERP,60,20200908,110000,214.3000000,214.4700000,212.3500000,212.7600000,909510
SBERP,60,20200908,120000,212.7500000,213.1700000,211.0900000,212.0500000,2140130
SBERP,60,20200908,130000,212.0500000,213.4700000,211.8700000,212.6400000,973590
SBERP,60,20200908,140000,212.6300000,212.9700000,211.8900000,212.6900000,615570
SBERP,60,20200908,150000,212.8200000,212.8200000,210.5000000,210.8900000,1337890
SBERP,60,20200908,160000,210.8900000,210.9800000,209.7000000,210.3000000,1740370
SBERP,60,20200908,170000,210.3000000,210.4000000,209.0300000,210.0700000,1404540
SBERP,60,20200908,180000,210.1100000,211.1600000,209.7700000,210.2500000,1243720
SBERP,60,20200908,190000,210.2500000,211.4000000,210.0100000,210.7500000,566630
SBERP,60,20200908,200000,211.2000000,211.5400000,210.8000000,211.3600000,106270
SBERP,60,20200908,210000,211.2500000,211.7500000,211.2100000,211.6600000,80960
SBERP,60,20200908,220000,211.6700000,211.6800000,210.9000000,211.3700000,109690
SBERP,60,20200908,230000,211.3000000,211.4900000,211.0000000,211.1400000,50590
SBERP,60,20200909,000000,211.0300000,211.2600000,211.0000000,211.0400000,30890
SBERP,60,20200909,110000,210.7400000,211.8200000,210.0000000,211.2000000,1455860
SBERP,60,20200909,120000,211.2700000,211.6700000,210.7300000,210.9500000,681060
SBERP,60,20200909,130000,210.9300000,211.5600000,210.5000000,211.5000000,530700
SBERP,60,20200909,140000,211.5000000,211.9100000,211.0100000,211.1300000,469120
SBERP,60,20200909,150000,211.2200000,211.5200000,210.5200000,211.0000000,395410
SBERP,60,20200909,160000,211.0000000,211.0300000,210.0100000,210.2100000,784280
SBERP,60,20200909,170000,210.2100000,210.8700000,210.1000000,210.8100000,677400
SBERP,60,20200909,180000,210.8700000,210.9600000,210.3000000,210.5000000,631580
SBERP,60,20200909,190000,210.5000000,210.9200000,210.5000000,210.9200000,562300
SBERP,60,20200909,200000,210.9200000,211.3100000,210.8000000,211.1300000,87230
SBERP,60,20200909,210000,211.2000000,211.2400000,210.8000000,211.1000000,85860
SBERP,60,20200909,220000,211.1000000,211.3000000,211.0000000,211.2900000,67950
SBERP,60,20200909,230000,211.2900000,211.5500000,211.2000000,211.3000000,86030
SBERP,60,20200910,000000,211.3000000,211.4000000,211.1500000,211.1700000,45040
SBERP,60,20200910,110000,211.2800000,211.7400000,210.0600000,210.5500000,1788700
SBERP,60,20200910,120000,210.4900000,210.6200000,209.6700000,210.0900000,1427590
SBERP,60,20200910,130000,210.0900000,210.2000000,209.5000000,210.1800000,981220
SBERP,60,20200910,140000,210.1900000,210.6200000,209.7700000,209.8800000,491890
SBERP,60,20200910,150000,209.8000000,210.5100000,209.7600000,210.3700000,777610
SBERP,60,20200910,160000,210.4600000,211.6400000,210.1000000,211.5900000,993300
SBERP,60,20200910,170000,211.6000000,213.5200000,211.6000000,212.4100000,1445950
SBERP,60,20200910,180000,212.4100000,213.3100000,212.2400000,212.6200000,1128910
SBERP,60,20200910,190000,212.6600000,213.1000000,212.2300000,212.9900000,604240
SBERP,60,20200910,200000,212.9000000,213.2100000,212.7500000,212.9500000,129360
SBERP,60,20200910,210000,212.8900000,212.9700000,212.7500000,212.8000000,48180
SBERP,60,20200910,220000,212.7500000,213.0000000,212.2000000,212.2900000,199460
SBERP,60,20200910,230000,212.2100000,212.2900000,211.2000000,211.5000000,303140
SBERP,60,20200911,000000,211.4000000,211.4800000,211.1500000,211.4000000,73550
SBERP,60,20200911,110000,212.8100000,212.8100000,210.9400000,211.9000000,728640
SBERP,60,20200911,120000,211.8600000,213.1900000,211.8600000,212.9600000,661910
SBERP,60,20200911,130000,212.9700000,213.8500000,212.9100000,213.5400000,593710
SBERP,60,20200911,140000,213.5400000,214.6900000,213.4000000,214.5000000,686630
SBERP,60,20200911,150000,214.5000000,215.1500000,214.2400000,214.8900000,728410
SBERP,60,20200911,160000,214.8900000,215.0400000,214.0100000,214.1400000,580980
SBERP,60,20200911,170000,214.0700000,214.9900000,214.0300000,214.5300000,686650
SBERP,60,20200911,180000,214.4700000,214.7600000,213.3700000,213.7000000,658850
SBERP,60,20200911,190000,213.6400000,214.1400000,213.4700000,213.7000000,452930
SBERP,60,20200911,200000,214.0000000,214.5400000,213.5200000,214.1600000,140520
SBERP,60,20200911,210000,214.1600000,214.5200000,214.1100000,214.3400000,196300
SBERP,60,20200911,220000,214.2800000,214.4300000,214.1600000,214.3800000,43070
SBERP,60,20200911,230000,214.3000000,214.3800000,214.1600000,214.3000000,30950
SBERP,60,20200912,000000,214.2800000,214.3600000,214.1700000,214.3100000,33150
SBERP,60,20200914,110000,215.9300000,216.8900000,215.0800000,216.7300000,2006460
SBERP,60,20200914,120000,216.7200000,217.5000000,216.0500000,216.3500000,1101180
SBERP,60,20200914,130000,216.3500000,216.7600000,215.8100000,216.3900000,542810
SBERP,60,20200914,140000,216.3500000,217.1000000,216.3400000,216.6600000,390760
SBERP,60,20200914,150000,216.6900000,217.0000000,216.2000000,216.4100000,393730
SBERP,60,20200914,160000,216.4100000,216.4400000,215.6400000,215.9400000,638550
SBERP,60,20200914,170000,215.9800000,217.1500000,215.9200000,216.8300000,596480
SBERP,60,20200914,180000,216.8800000,217.8000000,216.7200000,217.7400000,1145010
SBERP,60,20200914,190000,217.7700000,218.2000000,217.6800000,217.8100000,964580
SBERP,60,20200914,200000,217.7100000,218.2800000,217.7100000,218.0000000,139780
SBERP,60,20200914,210000,218.0000000,218.4400000,217.9000000,218.3400000,186710
SBERP,60,20200914,220000,218.3400000,218.5000000,218.1000000,218.3800000,158740
SBERP,60,20200914,230000,218.3700000,218.3800000,218.0600000,218.3700000,89130
SBERP,60,20200915,000000,218.3700000,218.4800000,218.2300000,218.3000000,55540
SBERP,60,20200915,110000,218.3000000,219.4500000,218.0100000,218.9800000,1768190
SBERP,60,20200915,120000,218.9200000,219.6600000,218.9000000,219.5500000,912340
SBERP,60,20200915,130000,219.5900000,220.4700000,219.4000000,220.3100000,1438920
SBERP,60,20200915,140000,220.3100000,221.1500000,220.2100000,220.6000000,1344250
SBERP,60,20200915,150000,220.6000000,221.1500000,220.2200000,221.0400000,641780
SBERP,60,20200915,160000,220.9700000,221.7500000,220.8900000,221.4000000,898430
SBERP,60,20200915,170000,221.4100000,221.9700000,221.0900000,221.3200000,829860
SBERP,60,20200915,180000,221.2500000,221.8000000,220.7200000,221.3500000,977400
SBERP,60,20200915,190000,221.4100000,221.6800000,221.2300000,221.5400000,594880
SBERP,60,20200915,200000,220.8900000,221.8900000,220.8900000,221.7400000,121550
SBERP,60,20200915,210000,221.7400000,221.7900000,221.5500000,221.6000000,35510
SBERP,60,20200915,220000,221.5700000,221.7700000,221.5600000,221.7000000,62180
SBERP,60,20200915,230000,221.7700000,221.8000000,221.5000000,221.6100000,119320
SBERP,60,20200916,000000,221.6700000,221.8800000,221.5600000,221.8700000,76370
SBERP,60,20200916,110000,221.9300000,222.8700000,220.8100000,222.2400000,1628400
SBERP,60,20200916,120000,222.2700000,222.7700000,221.5300000,221.9400000,959280
SBERP,60,20200916,130000,221.9000000,222.2700000,221.3200000,221.4400000,508480
SBERP,60,20200916,140000,221.4100000,221.7600000,220.9000000,221.0000000,594740
SBERP,60,20200916,150000,221.0100000,221.8500000,220.8600000,221.6000000,832280
SBERP,60,20200916,160000,221.5300000,222.3800000,221.5300000,222.0100000,785440
SBERP,60,20200916,170000,222.0200000,222.2600000,221.6000000,221.9200000,671920
SBERP,60,20200916,180000,221.9500000,222.3000000,221.6800000,221.9700000,629300
SBERP,60,20200916,190000,222.0200000,222.3000000,221.9500000,222.3000000,492490
SBERP,60,20200916,200000,222.3200000,224.1000000,222.2300000,222.2900000,386390
SBERP,60,20200916,210000,222.3100000,222.3800000,221.4900000,221.7800000,337960
SBERP,60,20200916,220000,221.8800000,222.7000000,221.8500000,222.2900000,150200
SBERP,60,20200916,230000,222.4600000,222.5500000,221.9000000,222.1400000,94840
SBERP,60,20200917,000000,222.1500000,222.3600000,222.1000000,222.1100000,36980
SBERP,60,20200917,110000,220.9000000,221.3800000,220.0100000,220.6100000,1570990
SBERP,60,20200917,120000,220.6200000,221.1500000,220.5000000,221.1000000,770220
SBERP,60,20200917,130000,221.1000000,221.2000000,220.7000000,221.1400000,639430
SBERP,60,20200917,140000,221.1500000,221.8000000,220.9700000,221.5500000,505000
SBERP,60,20200917,150000,221.5300000,221.8100000,221.2500000,221.4500000,262610
SBERP,60,20200917,160000,221.5300000,222.2200000,221.5300000,221.6400000,928240
SBERP,60,20200917,170000,221.7100000,222.0200000,220.6500000,221.6900000,618000
SBERP,60,20200917,180000,221.7200000,222.1200000,221.5300000,221.7800000,753940
SBERP,60,20200917,190000,221.7800000,222.1500000,221.0000000,222.1500000,866170
SBERP,60,20200917,200000,222.1300000,222.1300000,221.5700000,221.9000000,149040
SBERP,60,20200917,210000,221.9600000,221.9700000,221.7700000,221.9300000,48630
SBERP,60,20200917,220000,221.9300000,221.9800000,221.7200000,221.9600000,37480
SBERP,60,20200917,230000,221.9600000,221.9600000,221.7700000,221.9000000,70090
SBERP,60,20200918,000000,221.8900000,221.9400000,221.5800000,221.8900000,52880
SBERP,60,20200918,110000,222.3000000,222.6900000,221.2100000,221.6000000,804480
SBERP,60,20200918,120000,221.6200000,222.2200000,221.5400000,222.0900000,358230
SBERP,60,20200918,130000,222.0500000,222.6500000,222.0000000,222.3000000,473330
SBERP,60,20200918,140000,222.3300000,222.5000000,221.9400000,222.0600000,251210
SBERP,60,20200918,150000,222.0600000,222.1100000,221.6400000,221.8400000,411080
SBERP,60,20200918,160000,221.8400000,222.1100000,221.6500000,222.0600000,413920
SBERP,60,20200918,170000,222.0900000,222.1200000,221.8300000,221.9800000,391750
SBERP,60,20200918,180000,221.9800000,222.1500000,221.0300000,221.3400000,1284260
SBERP,60,20200918,190000,221.3500000,221.9000000,221.0100000,221.7800000,554860
SBERP,60,20200918,200000,221.7600000,222.0000000,221.7100000,221.8800000,96100
SBERP,60,20200918,210000,221.7600000,221.9300000,221.0100000,221.3600000,206320
SBERP,60,20200918,220000,221.3600000,222.0000000,221.1400000,221.7500000,176060
SBERP,60,20200918,230000,221.7400000,221.9200000,221.6000000,221.7500000,39790
SBERP,60,20200919,000000,221.7500000,222.2000000,221.7000000,222.1400000,92640
SBERP,60,20200921,110000,221.7800000,222.3200000,220.1400000,220.8300000,1704140
SBERP,60,20200921,120000,220.9000000,221.2300000,219.5500000,219.8700000,1225050
SBERP,60,20200921,130000,219.8700000,220.4500000,219.3100000,219.3500000,953710
SBERP,60,20200921,140000,219.3300000,219.5900000,218.4100000,218.6700000,1047260
SBERP,60,20200921,150000,218.6700000,219.0000000,217.7100000,219.0000000,1021020
SBERP,60,20200921,160000,219.0000000,219.1600000,217.7200000,218.0800000,882820
SBERP,60,20200921,170000,218.1000000,218.3000000,216.5500000,218.0400000,1395630
SBERP,60,20200921,180000,218.0000000,218.0200000,216.6100000,217.3300000,752360
SBERP,60,20200921,190000,217.2900000,217.8200000,216.7500000,216.7700000,891860
SBERP,60,20200921,200000,217.6000000,218.5900000,217.1100000,218.2500000,308190
SBERP,60,20200921,210000,218.2100000,218.4800000,218.0000000,218.4000000,169030
SBERP,60,20200921,220000,218.4200000,218.4900000,218.0500000,218.4400000,120010
SBERP,60,20200921,230000,218.3500000,218.9200000,218.3000000,218.8900000,165430
SBERP,60,20200922,000000,218.8900000,219.4500000,218.8900000,219.2500000,124940
SBERP,60,20200922,110000,218.9700000,220.2000000,218.5500000,220.0000000,1651520
SBERP,60,20200922,120000,220.0300000,221.6400000,220.0000000,220.8300000,1805700
SBERP,60,20200922,130000,220.8300000,221.5600000,220.5000000,221.0700000,611920
SBERP,60,20200922,140000,221.1300000,221.7800000,220.8800000,221.3600000,653640
SBERP,60,20200922,150000,221.3800000,223.0000000,221.3000000,222.2000000,1205600
SBERP,60,20200922,160000,222.2000000,222.3600000,221.4100000,221.8900000,598670
SBERP,60,20200922,170000,221.8500000,222.6400000,221.8200000,222.3400000,465030
SBERP,60,20200922,180000,222.4100000,222.4300000,220.1000000,220.1600000,1215430
SBERP,60,20200922,190000,220.1000000,220.9500000,220.0500000,220.3500000,445590
SBERP,60,20200922,200000,220.3900000,221.1800000,220.0300000,220.5100000,217310
SBERP,60,20200922,210000,220.5100000,221.1700000,220.3400000,221.0000000,123760
SBERP,60,20200922,220000,221.1000000,221.9800000,221.1000000,221.3900000,210810
SBERP,60,20200922,230000,221.3900000,222.1000000,221.2800000,221.8900000,191940
SBERP,60,20200923,000000,221.8100000,222.2400000,221.8000000,222.2400000,111420
SBERP,60,20200923,110000,222.1900000,223.3700000,221.1600000,222.9900000,2236560
SBERP,60,20200923,120000,222.9800000,223.2600000,221.8500000,222.0100000,1653930
SBERP,60,20200923,130000,222.0500000,222.7500000,221.8100000,222.3400000,848560
SBERP,60,20200923,140000,222.3400000,222.3500000,221.8400000,222.0900000,820910
SBERP,60,20200923,150000,222.0900000,222.3500000,221.9500000,222.2100000,536350
SBERP,60,20200923,160000,222.2100000,222.4000000,222.1000000,222.3700000,409000
SBERP,60,20200923,170000,222.3800000,222.8500000,221.9300000,221.9700000,856150
SBERP,60,20200923,180000,221.9300000,222.3500000,220.6300000,221.6100000,1898160
SBERP,60,20200923,190000,221.6000000,221.7900000,220.5700000,221.2000000,777820
SBERP,60,20200923,200000,221.3000000,221.9000000,220.7000000,221.8800000,242510
SBERP,60,20200923,210000,221.9000000,222.1000000,221.4500000,221.5000000,185320
SBERP,60,20200923,220000,221.6300000,221.6300000,221.0200000,221.4000000,141040
SBERP,60,20200923,230000,221.4000000,221.6800000,221.0000000,221.4300000,172150
SBERP,60,20200924,000000,221.4300000,221.8700000,221.3400000,221.8000000,208560
SBERP,60,20200924,110000,221.2100000,223.7000000,220.6200000,222.1800000,2957940
SBERP,60,20200924,120000,222.1400000,222.1800000,218.5200000,219.6100000,2723000
SBERP,60,20200924,130000,219.6000000,220.8800000,219.3200000,220.2200000,995190
SBERP,60,20200924,140000,220.1800000,220.6300000,219.9000000,220.4300000,565860
SBERP,60,20200924,150000,220.4200000,220.4700000,219.9000000,219.9000000,604660
SBERP,60,20200924,160000,219.9300000,220.2700000,219.7000000,220.0200000,658180
SBERP,60,20200924,170000,220.0500000,220.3800000,219.6000000,219.8400000,834190
SBERP,60,20200924,180000,219.8800000,220.6900000,219.5000000,219.5100000,1151950
SBERP,60,20200924,190000,219.5200000,219.6900000,219.3500000,219.6900000,1063650
SBERP,60,20200924,200000,220.0000000,220.5400000,219.5000000,220.0900000,166920
SBERP,60,20200924,210000,220.0900000,220.2600000,220.0000000,220.1800000,191020
SBERP,60,20200924,220000,220.1900000,220.2300000,219.9300000,220.0000000,215170
SBERP,60,20200924,230000,220.0000000,220.2000000,220.0000000,220.2000000,53410
SBERP,60,20200925,000000,220.2000000,220.2000000,219.9900000,220.0000000,78630
SBERP,60,20200925,110000,220.7100000,221.7100000,219.5600000,220.3200000,2184860
SBERP,60,20200925,120000,220.4000000,220.8800000,219.3000000,220.6900000,1248140
SBERP,60,20200925,130000,220.6900000,220.9800000,219.7600000,220.0600000,1234170
SBERP,60,20200925,140000,220.0600000,220.3500000,219.3000000,219.5200000,1232940
SBERP,60,20200925,150000,219.6300000,220.3000000,219.4300000,220.1000000,728750
SBERP,60,20200925,160000,220.1000000,220.2700000,219.3000000,219.5600000,1006660
SBERP,60,20200925,170000,219.5100000,219.9800000,219.0100000,219.9500000,940340
SBERP,60,20200925,180000,219.8900000,220.2900000,219.7400000,220.0900000,637900
SBERP,60,20200925,190000,220.1000000,220.4000000,219.8300000,220.2900000,504960
SBERP,60,20200925,200000,220.4600000,220.4800000,219.8100000,220.4500000,108460
SBERP,60,20200925,210000,220.4500000,220.6700000,220.3400000,220.6700000,118350
SBERP,60,20200925,220000,220.6000000,220.7500000,220.4300000,220.7500000,87630
SBERP,60,20200925,230000,220.7500000,220.9900000,220.6800000,220.7300000,124220
SBERP,60,20200926,000000,220.7800000,220.9900000,220.7100000,220.9000000,99600
SBERP,60,20200928,110000,221.0000000,221.7800000,220.7800000,221.0900000,2064220
SBERP,60,20200928,120000,221.0800000,221.4500000,220.9500000,221.2400000,758280
SBERP,60,20200928,130000,221.2000000,221.5200000,221.1000000,221.4000000,639860
SBERP,60,20200928,140000,221.4500000,222.1100000,221.2500000,221.2600000,1220770
SBERP,60,20200928,150000,221.3000000,221.3800000,220.4400000,221.0700000,1629030
SBERP,60,20200928,160000,221.1500000,221.4800000,220.8000000,221.1200000,514930
SBERP,60,20200928,170000,221.0500000,221.3000000,220.3300000,221.1100000,1073750
SBERP,60,20200928,180000,221.1100000,221.5800000,221.0000000,221.2400000,683630
SBERP,60,20200928,190000,221.2300000,221.4200000,220.8800000,221.3900000,599990
SBERP,60,20200928,200000,220.7500000,221.4500000,220.7500000,221.4300000,104980
SBERP,60,20200928,210000,221.4300000,221.4900000,221.3500000,221.4500000,80800
SBERP,60,20200928,220000,221.4800000,221.4900000,221.4200000,221.4300000,97180
SBERP,60,20200928,230000,221.4400000,221.4400000,221.3100000,221.3900000,85560
SBERP,60,20200929,000000,221.3500000,221.4700000,221.1700000,221.4700000,122130
SBERP,60,20200929,110000,221.8100000,221.9000000,220.0500000,220.3000000,1715790
SBERP,60,20200929,120000,220.3000000,220.3200000,218.5600000,219.4300000,1845310
SBERP,60,20200929,130000,219.3800000,220.2600000,219.2300000,220.2100000,849280
SBERP,60,20200929,140000,220.1900000,220.7000000,219.7000000,220.0500000,881590
SBERP,60,20200929,150000,220.0700000,220.9800000,219.6100000,219.9300000,1434530
SBERP,60,20200929,160000,219.9300000,220.0800000,219.0000000,219.5400000,1472440
SBERP,60,20200929,170000,219.5400000,220.7500000,219.5000000,220.4600000,995280
SBERP,60,20200929,180000,220.4600000,220.5600000,218.1000000,218.9000000,2517940
SBERP,60,20200929,190000,218.9000000,219.6600000,218.5300000,219.4700000,813140
SBERP,60,20200929,200000,219.8100000,219.8900000,218.8900000,219.8500000,193470
SBERP,60,20200929,210000,219.8000000,219.8700000,219.6100000,219.7000000,153270
SBERP,60,20200929,220000,219.7500000,219.9100000,219.6100000,219.8900000,176230
SBERP,60,20200929,230000,219.8200000,219.9800000,219.8000000,219.9000000,139270
SBERP,60,20200930,000000,219.9600000,219.9800000,219.9000000,219.9800000,69570
SBERP,60,20200930,110000,219.6600000,220.1200000,218.2000000,219.4000000,2356050
SBERP,60,20200930,120000,219.3200000,220.1300000,219.2400000,219.9300000,989200
SBERP,60,20200930,130000,219.9300000,220.0600000,219.2100000,219.8800000,996160
SBERP,60,20200930,140000,219.8800000,221.0700000,219.6000000,220.5700000,1533900
SBERP,60,20200930,150000,220.5100000,221.2100000,220.4000000,220.8000000,776340
SBERP,60,20200930,160000,220.8200000,221.8000000,220.8000000,221.1600000,1037810
SBERP,60,20200930,170000,221.1700000,221.9400000,221.0000000,221.9300000,990680
SBERP,60,20200930,180000,221.9400000,222.7000000,221.0000000,222.0700000,2588700
SBERP,60,20200930,190000,222.0400000,222.0900000,221.6000000,221.6900000,652380
SBERP,60,20200930,200000,220.9200000,222.0000000,220.9200000,221.9000000,253550
SBERP,60,20200930,210000,221.9000000,221.9800000,221.7900000,221.8600000,125120
SBERP,60,20200930,220000,221.8600000,221.9300000,221.8000000,221.8800000,167240
SBERP,60,20200930,230000,221.8800000,221.9500000,221.8100000,221.8500000,243160
SBERP,60,20201001,000000,221.8600000,221.8600000,221.6500000,221.8000000,184930
SBERP,60,20201001,110000,222.0200000,222.5000000,221.5000000,222.1400000,1411030
SBERP,60,20201001,120000,222.1400000,222.3300000,219.6100000,220.1900000,2866350
SBERP,60,20201001,130000,220.1800000,220.7000000,219.7300000,220.5100000,1522210
SBERP,60,20201001,140000,220.5100000,221.2400000,220.5000000,220.9600000,851500
SBERP,60,20201001,150000,220.9300000,221.3900000,220.8000000,220.9700000,973730
SBERP,60,20201001,160000,220.9700000,221.0900000,220.3300000,220.4800000,1443470
SBERP,60,20201001,170000,220.4800000,221.0000000,220.3300000,220.6500000,2033210
SBERP,60,20201001,180000,220.6400000,221.5100000,220.6400000,221.4300000,3592240
SBERP,60,20201001,190000,221.4400000,221.5500000,221.0000000,221.5200000,2351500
SBERP,60,20201001,200000,221.1000000,221.3500000,220.2500000,220.3000000,847680
SBERP,60,20201001,210000,220.3200000,220.4600000,220.1600000,220.2900000,380610
SBERP,60,20201001,220000,220.2600000,220.2900000,219.5000000,219.6000000,452330
SBERP,60,20201001,230000,219.6500000,219.7300000,219.3000000,219.4000000,408640
SBERP,60,20201002,000000,219.4300000,220.2000000,219.4100000,220.0200000,436870
SBERP,60,20201002,110000,203.0000000,205.0000000,201.3300000,201.4200000,8717630
SBERP,60,20201002,120000,201.4700000,201.6600000,199.5000000,199.8700000,4164920
SBERP,60,20201002,130000,199.8600000,200.4000000,199.6900000,199.9600000,2829000
SBERP,60,20201002,140000,199.9200000,200.5000000,199.7200000,199.9600000,2805410
SBERP,60,20201002,150000,199.9600000,200.1300000,199.8200000,199.9900000,2224910
SBERP,60,20201002,160000,199.9800000,200.3100000,199.9300000,200.0000000,1577200
SBERP,60,20201002,170000,200.0100000,200.6600000,199.9400000,200.3200000,1640240
SBERP,60,20201002,180000,200.3200000,200.9500000,200.2000000,200.8500000,1080680
SBERP,60,20201002,190000,200.8500000,201.2700000,200.6200000,201.2400000,961120
SBERP,60,20201002,200000,201.4600000,203.3100000,200.9200000,202.9300000,690990
SBERP,60,20201002,210000,202.8500000,203.0900000,202.4500000,202.6600000,340020
SBERP,60,20201002,220000,202.6600000,203.0000000,202.4900000,202.7900000,219750
SBERP,60,20201002,230000,202.8000000,202.8400000,202.0200000,202.3400000,150070
SBERP,60,20201003,000000,202.3200000,202.3500000,202.0000000,202.2500000,89020
SBERP,60,20201005,110000,203.0200000,205.5000000,202.2600000,202.9000000,2777840
SBERP,60,20201005,120000,202.8600000,203.2700000,201.4200000,201.6500000,1276220
SBERP,60,20201005,130000,201.6600000,202.3500000,201.6100000,201.7100000,1169850
SBERP,60,20201005,140000,201.7200000,202.3700000,201.4400000,201.5000000,754280
SBERP,60,20201005,150000,201.5000000,202.0100000,201.4200000,201.4900000,738210
SBERP,60,20201005,160000,201.4600000,201.8800000,201.3600000,201.5000000,667660
SBERP,60,20201005,170000,201.5000000,201.7700000,201.1000000,201.1700000,868400
SBERP,60,20201005,180000,201.1400000,201.9900000,201.0700000,201.8600000,635660
SBERP,60,20201005,190000,201.8600000,202.1400000,201.2500000,202.1400000,648240
SBERP,60,20201005,200000,202.2000000,202.4800000,201.7800000,202.3700000,177590
SBERP,60,20201005,210000,202.3200000,202.5900000,202.2200000,202.2700000,71700
SBERP,60,20201005,220000,202.2700000,202.6600000,202.1000000,202.5500000,103840
SBERP,60,20201005,230000,202.6200000,202.8100000,202.5000000,202.5400000,89280
SBERP,60,20201006,000000,202.5100000,202.7000000,202.5000000,202.6200000,52080
SBERP,60,20201006,110000,202.1400000,202.9200000,201.3600000,202.3900000,1956050
SBERP,60,20201006,120000,202.4600000,202.8000000,201.9400000,202.7500000,1219790
SBERP,60,20201006,130000,202.7500000,203.0300000,201.8000000,201.9100000,1681570
SBERP,60,20201006,140000,201.9000000,202.1800000,201.1900000,202.0400000,1989870
SBERP,60,20201006,150000,202.0100000,202.3200000,201.3300000,202.2600000,2264450
SBERP,60,20201006,160000,202.2100000,202.5800000,201.9800000,202.4700000,1155020
SBERP,60,20201006,170000,202.4800000,202.7700000,202.1000000,202.6700000,566290
SBERP,60,20201006,180000,202.6700000,202.7400000,202.4200000,202.7000000,518840
SBERP,60,20201006,190000,202.6700000,202.7600000,202.3000000,202.4200000,332150
SBERP,60,20201006,200000,202.4000000,202.4600000,200.0500000,202.2800000,365800
SBERP,60,20201006,210000,202.2900000,202.3500000,202.1100000,202.2500000,46780
SBERP,60,20201006,220000,202.2500000,202.4600000,201.5500000,201.9400000,220310
SBERP,60,20201006,230000,201.8600000,201.9800000,201.5100000,201.8600000,325710
SBERP,60,20201007,000000,201.8700000,201.8700000,201.2600000,201.4900000,174400
SBERP,60,20201007,110000,202.0200000,202.6600000,201.3500000,201.3500000,1219100
SBERP,60,20201007,120000,201.3300000,201.9000000,200.9200000,201.8700000,808740
SBERP,60,20201007,130000,201.8700000,201.8700000,200.8400000,201.1700000,410490
SBERP,60,20201007,140000,201.1800000,201.3500000,200.0100000,200.4800000,1467830
SBERP,60,20201007,150000,200.4900000,200.9000000,199.9100000,200.8500000,966700
SBERP,60,20201007,160000,200.8900000,201.3400000,200.5200000,201.1500000,577250
SBERP,60,20201007,170000,201.1500000,201.2200000,200.8200000,200.8700000,393240
